"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
0.73429888930539,0.75562281455293,-0.253989801888273,-0.193200574738388,-0.00968809885478705,0.00274735903705308,-0.00226234872186987,0.00855288996863012,-0.000669824835613488,-0.000497961628490453,-0.00973327323209207,0.00960164563145971,-0.00715815502351529,-0.00019937450308408,0.00724936692930158,0.00965674347740839,-0.00655739356619311,-0.00249079080167156,-0.000819749277646499,-0.00344110135861763,-0.00720979700535989,-0.00119561886052047,0.00559346220136384,-0.000704025700748883,-0.00123786914279404,0.00697763877198609,0.00579626796778666,0.00290364770558214,0.000224566650694798,0.00670116674802006,0.00145487886723328,0.00791581995744892,0.0047127620934292,0.00578529077728221,-0.00541590413807892,0.00839283391628927,-0.0052648682493374,0.0138968566081307,-0.00637780611199917,0.0122448642809217,-0.00268944757181127,0.00216638285428499,0.00574175320235317,-0.00121409648733145,0.00232101353623782,-0.00103845745652603,0.00681021909651163,-0.00536644805698829,0.0020950881822816,0.0012133985700228
0.472384215878736,-0.291056405016117,-0.0626685633245218,-0.324286673874013,-0.0237882619906017,-0.0171518067545836,-0.0282863863217136,-0.021794143657945,-0.0542551604685081,0.0459174910226213,0.0123190634315559,-0.0380566213855696,-0.0226447098049675,0.0113604443389246,-0.0435885114705251,0.0574726609000418,0.0950284472381464,-0.0474910244801484,0.0250665781546216,0.0213919237573366,0.00258901455713068,-0.0117296155589198,-0.0256496519728919,-0.0208425588990766,0.13055674472794,-0.0754758526336005,-0.033345111115635,0.0289217881933036,-0.0114790306253484,0.0138194063532099,0.0180465513049498,-0.00854646728452947,0.073177366054604,-0.0764403504386321,-0.00157965821070098,-0.0258374685343129,-0.0228459279217636,-0.0123038307616532,0.0571026482469859,-0.0428829076021921,0.0435429816854715,-0.0601825026282249,0.0322467299086711,-0.0316026307323651,-0.0969031829282716,0.0552749998183732,-0.0206782302803732,-0.0883769808482771,0.0350873983269855,-0.0528804366314137
0.73150589090293,0.756255929393201,-0.26197617554567,-0.200333787546954,-0.0211551234524038,0.00767647689951525,-0.000453294511982569,0.00911288914613212,0.00183774057163182,0.00247932805878426,-0.0116107016231556,-0.000227685316118998,-0.00358057368168309,-0.00216463075960998,0.00409209869160379,0.00972405039831612,-0.00478158712472926,-0.00743577145812404,-0.00073504523612449,-0.00307446258764665,-0.0144543388629631,0.0070096973681693,0.0104886946842279,-0.00132863473798536,-0.00325554448761331,-0.0124161509026156,0.0014893542243844,0.00663615574417118,-0.00245931348986972,0.00688628531171037,-0.00065279479585338,0.0111688110544788,0.00567099433845333,0.000842303784105424,0.00582878406174214,0.00443594540501959,-0.0112223129329945,0.0142166876706463,-0.00904457751504926,0.00598316638831652,-0.00812111749054441,-0.00274182097925965,0.00588703487381912,0.00633454617092108,0.000545309207880532,0.00557051554200491,-0.00713430080645126,-0.00122357330156281,-0.0036668578868869,0.00225348097827527
0.467984061085082,-0.197202889928449,-0.064113362198466,-0.294670610381298,0.0054442535150618,-0.0113344458989589,0.0269246890109101,-0.0107929438482009,-0.0281859415496029,-0.154754675713628,-0.0118722458566604,-0.00688026454512032,-0.0318106834577538,0.0523437342506539,0.0768835994324477,-0.0263889600978506,-0.127615438613204,0.0359530783144927,-0.0408919412035399,0.0112134147643782,-0.0584758713747814,-0.00645430292542253,0.00447773672396358,0.0174761054582332,-0.0594432192195179,-0.017663361534444,0.0208289663585477,0.0477494780354225,-0.0292120344972763,0.0455835118788432,-0.0255046069711907,0.0230956405256012,-0.00863697176857046,-0.0274780140387477,-0.00613443860011102,-0.0790831381449866,0.077100553335805,-0.00132635583306035,0.0252418106193061,0.0111524363710626,0.00318027258428542,-0.085750425705891,-0.0749691121293781,0.0968994871093998,0.0125611232523791,-0.0562059839337059,-0.0678819251985062,0.127518114033343,0.11854372243249,0.0805222396889179
0.737687012943135,0.745766284873272,-0.256401062960964,-0.199326085788892,-0.0178859257969245,0.00623682016497355,0.00558871381735403,0.00450933748653949,-0.00126089775935388,0.01192748445308,0.00202962707616736,0.00803359664661267,-0.0115193104298658,-0.00738032322966096,0.00567024223532651,0.00956574230686958,-0.00862275577146845,-0.00552253497701401,-0.00762640296718034,-0.00482002787929139,-0.0114767312516855,-0.00342174847230895,0.00992026994490851,-0.00215333391225062,0.00185950205668496,0.000551724928464868,0.000628140955551575,0.00644777256338933,0.0112014992859862,-0.000783299834401695,0.00973907813823543,0.0107355172873238,-0.00201833483733332,-0.000155709012239133,-0.00584674390419104,0.00128887800538209,-5.73829904236128e-05,0.0111756232727336,-0.0011317043079742,0.0090425868666381,-0.00950067273870744,0.00373592487363883,0.00627288563948166,-0.00708862475191063,0.00826766328506012,0.0101883570418382,0.00064989002522456,-0.00157023842089483,0.0049990991830299,0.0039121842510067
0.633369750766359,-0.104975712196494,-0.153883569773524,-0.335775340662437,-0.054875954488059,0.0372187767344282,-0.011136577351413,-0.0152030174823664,0.0910810292319516,-0.0590280811121853,0.002151237530348,-0.0190517593429889,0.0527238241221253,-0.0106596314639384,0.0450002094268054,0.0584876940490509,-0.0646888588454503,0.0662356133005826,-0.00758420519598504,-0.00180909571139091,-0.0752524290385381,0.0536757464322379,0.0231249071126038,-0.0259665476773848,-0.0259359340061623,0.0516333722967439,0.0307253774857016,-0.0607566949200306,0.00234504711414147,-0.0918653094165391,0.049568746989245,-0.0136414442908082,-0.030469861435752,-0.0111596679818291,-0.033026874928708,0.0262657753622136,0.0958860192697635,-0.00994055458244495,-0.0782601676076677,-0.0492134792772445,0.0464573476819261,-0.0125663266479617,-0.0289924015566166,-0.0675192653164567,-0.0207968920502725,0.00309276710649957,0.0308031374246122,-0.0371360142527103,0.0478204621015438,-0.0584170850618224
-0.999822709850171,0.427178536749776,0.36160551880278,0.0182205561456994,0.00478286746990175,0.0132919614229401,0.00265895657793109,0.0174828864254138,-0.00717334205327313,-0.00558454587973599,-0.00661305835639466,0.00906117293238821,0.0024482926312376,-0.000306102082727699,0.00170216689048746,-0.00192711945729893,0.0209757351924295,0.00893335359023408,0.00208085690666111,0.0120652947740803,-0.0053756112019037,-0.0097005048768125,0.0100838055369463,-0.000459549230089481,0.000240588405852885,-0.010048212845958,0.0177374169164313,-0.00322928597491674,-0.0141232127104274,0.0189644714029467,0.00245937657343638,0.0204098158945494,0.00118565209532838,-0.00417348374038983,-0.00588017607508033,0.00346948073813813,-0.00503369769173664,0.0148140075685194,0.00665787137404672,-0.00513738174394789,0.00810530915783629,0.00600285597648312,-0.00810308327289825,-0.00345718650010554,-0.00294190941648184,0.008251758613107,-0.0112662327181687,-0.0107153106258541,-0.0039100994523326,0.00386525070614884
-0.355377649792895,-0.541730736238589,0.376974103151189,-0.146578654413448,0.0635323718319308,-0.00623372409641841,-0.000409610804101695,-0.0296279377280045,0.0037715314223755,-0.00542511606088545,0.00117544706006558,0.00400961116679192,0.0149947187856744,-0.014507890974494,0.0156852654922994,-0.000914426108204782,-0.00864522638421397,0.00571086217956152,0.00332123820856892,-0.0151760270733347,-0.00454219563036126,-0.0162741977933171,0.00129595209143884,-0.0113744114926287,0.0114743585484,-0.00831793998373408,-0.00356547544298069,0.0155063460832594,0.00521917867870567,0.0226730410230524,-0.02340154470881,0.0379610575387245,0.00469824477927724,0.0170373469546019,-0.0132833138562125,0.0234746596142762,0.0352152871642087,-0.000472560803871902,0.0450684182849846,0.00295951496817032,-0.0279405261168708,0.030905373679398,-0.0122804800425281,0.00382533813228663,-0.0301880375326869,0.00948259422690233,0.052707973780009,-0.0133110968925136,-0.0257140396797754,-0.00859002585066186
0.653456002716005,-0.101944382895992,-0.147309568929278,-0.297678963787894,0.0390833541009653,-0.00901874537732947,0.058860160256701,-0.0401661876554246,-0.00316636431096579,-0.00898704570178996,-0.0254600707705604,-0.0225395291083292,-0.0400208934833564,-0.00465950996693133,0.0177827121459624,0.00299057035156911,-0.0210828285059516,0.0343481653604939,0.0387304220316085,0.0208525842420727,-0.0298874578763887,-0.0379403625125801,-0.0305495192565857,0.000164759665585983,0.0563792775757321,0.0673396589131362,-0.0382425197758725,-0.0817284180710914,0.037977871120272,-0.0207796197326946,0.00884611294834709,-0.00149079480412783,0.0433599728407197,0.0362705810620645,0.0165069775018526,-0.00704580820531259,-0.050515428298932,0.0311457971199169,0.0480710304663878,0.00697431886469764,-0.0376367260327001,0.0359567499252706,-0.0431677209542724,-0.00378672916638779,-0.0242069969547472,-0.06192236763648,-0.0260639425458542,0.0123388196880941,-0.0463788162342978,0.00729999410983038
-0.497102495941877,0.415097293089621,0.20319334161312,-0.0675185087711049,-0.085753024346255,-0.125945752997144,0.124627524787199,-0.203086313169938,0.0076348084617194,0.207453306711911,-0.239587502831816,0.126889750775923,0.066887595995181,-0.0020914471586834,-0.140969088244839,-0.081189249600005,0.010098709581231,0.00500221960477512,-0.108266307981218,0.00302100687869559,-0.0487774588947025,0.196537246166038,-0.0024348046319608,0.036639306426263,0.20020484250673,0.0446783087147347,-0.335017491295134,-0.169303178586404,0.0954689568765603,0.10274873617232,-0.125566031285253,-0.142508542522803,0.157979818217744,0.0935198009964536,-0.0478032438808425,-0.0712641636082549,-0.172367482309277,0.0953974005606415,-0.0980596463858421,-0.0503121221504823,-0.045932314030568,0.0222137447857992,0.074626188314921,0.091741759541363,0.0811077094828399,-0.0205871305704921,0.114460802221368,-0.0259059673928757,-0.0620092247029963,0.0120716495664383
