"CC1","CC2"
0.0890315412014578,0.0486720492068323
0.00634739393548412,-0.0704980625561565
0.0877608162991796,0.052578946434826
0.00238510158773447,-0.0576053756815525
0.0900296473274902,0.0483950446569573
0.0167491822264591,-0.0787766049434983
-0.0976058840671479,0.0398044950720182
-0.0374799533529228,-0.0720211909864828
0.026878278532537,-0.0688756918107765
-0.040320670334281,-0.0268656298929108
0.0566729857868612,-0.0605559415959092
0.00831656314699304,-0.0855266685678982
0.00122982515553299,-0.0860435574654833
-0.0936298878285621,0.0523801136967085
-0.0945633589871631,0.0514016379888942
0.0901309517897039,0.0495919292745805
0.0906850258810098,0.0495137153583605
-0.0473451828881022,-0.0324229565317861
0.00516694726404424,-0.08499042236503
-0.0365569024940645,-0.0701009694587417
-0.0221150389740999,0.0026120213024738
0.0156438593219293,-0.0622615231307284
-0.0959035856558736,0.0478758727291415
0.0042473965589015,-0.0579517465377919
0.0160584696693091,-0.057869270444523
0.0601435969109099,-0.0653635806155871
-0.05603466364476,-0.0114589573895371
-0.0938679703412112,0.0428641201869749
-0.00483015283501744,-0.0903649345429447
0.0234481056187251,-0.0798267850392043
0.0102441732899891,-0.0656640718364032
0.0933099135292012,0.0457794163018318
0.0224890536986286,-0.0864287428471565
0.0892612893052205,0.054226747376935
-0.0926846612200374,0.0452675120238295
-0.0124131719079146,-0.0840143360753556
0.0280037894654886,-0.0755443458517536
0.0180179623246723,-0.078266800273448
0.0586693175050615,-0.0641972826172219
0.0921772354570047,0.0467724425419078
0.0221261445195933,-0.069891145928142
-0.0412413670956565,-0.0130851310964941
-0.00638705441644476,-0.0811632869707955
-0.0932386123466985,0.0411793177307711
-0.0934338356539385,0.046480847292714
0.0276705355425886,-0.0741959689681321
0.0579020304537792,-0.061718906341107
-0.0456060557145767,-0.0119297763923962
-0.048553544660357,-0.0163983842473866
-0.0416263361843146,-0.0264000245551505
-0.0543457929677658,0.00741023223166123
0.0913716969957712,0.049499666855747
-0.0933402257946339,0.0482461669821849
-0.0325433042979651,-0.0736977434696172
-0.092961070606179,0.050368234831636
0.00198148564960268,-0.0836650576381979
-0.0952672317468495,0.0482611478732377
-0.0496479678765549,-0.00997292290912808
-0.092888120299701,0.0420146288542243
0.01090491330014,-0.0583156447333785
0.0611090249424953,-0.0593662346797953
0.0567395339453332,-0.0617909946880719
-0.0565272118750256,-0.0509465832315666
-0.0976392121741057,0.0474512108210126
0.0892058872457781,0.0483196345427853
0.0158312218446647,-0.0801195986902621
-0.0370830038567825,-0.0207262489055887
-0.0299418714636516,-0.0123366389214742
