"CC1","CC2"
0.0969819434457594,0.0347973057812814
-0.0580000373060427,0.0609063575895884
0.0936597786482701,0.0351609224669688
-0.0459795998962929,0.0567627699424914
0.0967577222617948,0.0391373910691945
-0.0370390175695737,0.0692954970620643
-0.0334681233396916,-0.100111836278914
-0.0784112040074533,0.0160197960382041
-0.0346650149442446,0.0757086787809324
-0.0424788144724135,-0.0228375127591157
-0.00955345707836541,0.0832946694440787
-0.0635635511488713,0.067815587874916
-0.0646357408664357,0.0607933529071918
-0.0282990847977958,-0.102615415621311
-0.025291936073325,-0.103711777335906
0.0996572408685605,0.0319139741856996
0.0953089970320039,0.0340850367833552
-0.0575621981029907,-0.0153931761487553
-0.0572708412384101,0.0595554152215014
-0.0765661211091941,0.0112550634245258
-0.0383154574226979,0.00223432966901973
-0.0475884367141709,0.0633519233377968
-0.0297812285275205,-0.104834440795189
-0.0516007767418916,0.0561343342723121
-0.050600443490033,0.062806672173408
-0.0117409375007784,0.0862866275908038
-0.0450645293263571,-0.0213366946287509
-0.0352518490514024,-0.102820075377666
-0.0546965977758778,0.0439262677090494
-0.0431706812596296,0.0639016003523162
-0.0503765581554954,0.0571898859571907
0.0973015553791128,0.0348003161020594
-0.053133717045903,0.0655019666185378
0.0962822625413745,0.0334435068920712
-0.0273290910693483,-0.102634883121198
-0.0699181026791253,0.0443217849721902
-0.0515209371927156,0.0678577604696405
-0.0483564594474077,0.0494422549065305
-0.00930893723023006,0.0816957701667979
0.098525500408308,0.0375572919781038
-0.0469195510398392,0.0629699517460404
-0.0373554640683373,-0.0434442172148487
-0.0451397242460173,0.0499105315160255
-0.0282536506283666,-0.102353980101508
-0.0279338673261011,-0.104524566087106
-0.038703842001368,0.0658075522946505
-0.00884872468565591,0.0831928132813234
-0.0349030212567591,-0.0123705240243139
-0.0429348144487291,-0.0329143803975098
-0.0564632385846849,-0.0265285623369813
-0.0410121663739325,-0.0316636544082453
0.0944618627301289,0.0347929882793169
-0.0292475167693366,-0.0999899048530978
-0.0739325058876992,0.017942940953576
-0.0295172491264792,-0.0997427234659902
-0.0551363684365963,0.0590700256822052
-0.0291616456330001,-0.10231014259985
-0.051264536894402,-0.0263324238613998
-0.031779061199937,-0.101002193641292
-0.0506982820973317,0.0514954011771753
-0.00562563011745209,0.0832816700057446
-0.0130910089591317,0.0814966237169904
-0.0662898435565317,-0.00739221235751303
-0.0286118897046729,-0.105001498231779
0.0988619133001279,0.0311134169985769
-0.0381374152089046,0.0593368822427332
-0.0439141518076584,-0.0221655561456533
-0.0422126593132144,-0.0162421913117999
0.0934791503426095,0.0401095092954004
-0.0579481382162573,0.0418278850685274
-0.0750064239500138,0.0105428838759133
-0.0472930339453495,-0.0291605493912493
-0.041729161316904,0.0432051181024478
-0.0305666272513021,-0.102133610568818
-0.0556104570990112,0.0634114458019104
-0.059114940988207,-0.0315378318205466
-0.0618012110408271,0.0479601290231563
-0.0618427841582094,0.0441381910706058
-0.029327752470128,-0.103417701585471
-0.0293484607498413,-0.103816104220831
-0.0518590309925046,-0.0082836148010652
-0.0610900794058194,0.0508059005017331
-0.042854592365818,0.0413143144841504
-0.0252172062945191,-0.102158640671868
-0.0270500144909536,0.0514129414056513
0.0951487480687631,0.0376539839596214
-0.0297764091142992,-0.103933749435222
0.0983882358582764,0.0314714166818424
0.0976466466378027,0.0325801205471423
-0.00682321707293882,0.084725475207281
0.0968138733913676,0.0329637943699749
-0.0421224833301654,-0.0153802690298464
-0.0396972472964974,-0.0143232111739625
0.0967953631150791,0.029239016569531
-0.0049617263815298,0.0814714988646611
-0.0350638100605178,0.0089371692437082
-0.044032396742362,0.0487455927957189
-0.0730684069686175,0.0230069879621431
-0.0462908279356001,-0.0190940165736993
-0.0490776876341904,0.0457914609526788
-0.0407408035041289,0.0343767059083996
-0.00560878692480356,0.0888303057659428
-0.0270859430255114,-0.1044393463204
-0.050202347218273,-0.028426182374984
-0.0481753663107775,0.0515244658482041
-0.0550266030878354,0.0635595219752319
-0.00728071022135199,0.0826856577993368
-0.0429597654501461,0.0724381654959918
-0.0372172611906025,-0.00729599488944504
-0.0297855554511595,-0.104367768861555
-0.0327219551315543,0.0609807704828809
-0.0442772428172699,0.0585132385643623
0.0988052732416275,0.0317443899646209
-0.0512418231125754,-0.0249704657359257
-0.0433959904464477,0.0577784224598891
-0.0103625837843839,0.0850167757359535
-0.0690987443796531,0.0496244309077665
-0.0505440910189927,0.0732899768664966
-0.0287865636109563,-0.101959528059978
-0.037163547038729,-0.0213934439480157
0.0966651439028813,0.0385904315311938
-0.0677716597916983,0.0102068597011821
-0.0689707762285451,0.0161076544255517
-0.0469342635462104,-0.0233936788714898
-0.0552340337421338,0.062600018369985
-0.0811876253786543,0.0216909248875537
-0.0266346265072128,-0.0378650830327374
-0.0370302491627076,-0.0107071914877592
-0.0788939539065105,0.017661662479881
-0.059896789505102,0.0585533865176958
-0.062660612045162,0.0591129311814991
-0.0419927359700421,-0.0350339080203845
0.0957653879322082,0.0364312628702661
-0.0669859732706196,0.0393027653438088
-0.0472930035311838,0.0605733474169501
-0.0445996604431171,-0.00873565817649233
-0.0411511715268962,0.0553038638255825
-0.0722609098906854,-0.0219492630617621
-0.0284916667077927,-0.102454775206713
0.0962360397613558,0.0320053961254767
-0.0292943882748074,-0.101078921139705
-0.0413341216227258,0.0422127631909723
0.0964034479673787,0.0355778391637313
-0.0456583772876183,0.0435476722242441
-0.0650999500683627,0.0517122349146693
-0.0462862548125366,0.0513997419892264
-0.0190809278666406,-0.00994637883190252
-0.0294261315775075,-0.0518178853443051
-0.074186100720375,0.0128186491832569
-0.0271658027311249,-0.106574694714005
-0.0323143541630043,-0.0981204550765536
-0.0754641992527592,0.0347142710090605
-0.0612951913948556,0.0508525582006824
-0.0410191852339536,0.0711877523408295
-0.0741199637225382,0.0117401954758925
-0.0624404313181232,0.0525445312091369
-0.0285114321518666,-0.0991605804230067
-0.0552951693487569,0.0673416254487953
-0.0652139753477198,-0.00961957194068077
-0.0417656114006479,0.0479640520036053
-0.059820932190444,0.0506726537242311
-0.0357968554159893,-0.0232474817783956
-0.0400963304729937,-0.0410672616452654
-0.0490413417548754,0.0610506107975376
-0.06612889245955,0.0641028639671563
-0.0705602025631428,0.015593475706578
-0.0510936967029462,-0.0117524160241103
-0.0357016295921713,-0.0242627851554084
-0.0411819165634474,-0.0183593028784152
-0.047815759454642,0.0553451499402068
-0.0439740548216608,0.0593440956292322
-0.0263372951279621,-0.0257848299976234
-0.0682446776137929,-0.0129810558649845
-0.0411621232914279,0.0379901986795737
-0.0713014002457108,-0.0104836433741472
0.0959737743145047,0.0407843017181595
0.0960012958962552,0.0332100488106507
-0.0620128952491227,0.0525925202187908
-0.0303751220606904,0.0619451756843338
0.0979248480646522,0.0322762352608655
-0.0451216429318601,0.0700949816175658
-0.0296781306904942,-0.101531661427253
-0.0421965324149653,-0.0190396983535022
-0.044096327054683,-0.000957220295735017
-0.0386909877662507,-0.0186160773330105
-0.0754321425466259,-0.0139920667974496
-0.0675390356787149,0.0187263058859128
0.095586016539903,0.0365794662410418
-0.0703722616520516,0.0119850741054652
0.0970016742870566,0.0349195792906748
0.0984959415577462,0.0356375876050083
-0.0599319808940958,0.0566537701028028
-0.0383526413386383,-0.0336384761110318
0.0953589774699783,0.0364237409051321
-0.0519173001378306,0.0556722036299928
-0.0269010872565278,-0.103565247683199
0.0963050024220846,0.0314506884557366
-0.0596824069754192,0.0618700763954905
-0.0546276861079066,0.0656932578128175
-0.0468091835952286,-0.00309956435071964
-0.0578373091239872,0.0561515967149097
0.0966708672587277,0.0386029471546617
-0.0501429877914982,-0.0279681109066644
-0.0463549459734455,0.0604214048508957
-0.0256412606535377,-0.104517740907079
0.0958098864928112,0.0329516744444939
-0.0287372322329864,-0.102228942410588
-0.0258373494761631,-0.101902255156981
-0.0502600370213625,-0.0116968293706449
0.0973048598145396,0.0365803791505815
-0.0262975567405459,-0.0296731740347637
-0.011735265771493,0.0783275103516541
-0.0339808626593717,0.0494365274048844
-0.0429119912188952,0.0272965206571306
-0.0648418611583128,-0.0148969924420048
0.0954327984171536,0.0363158922350927
-0.0476298439284943,0.0495176282586487
-0.0101785459367152,0.0826357692367834
-0.0592429125192042,0.0583924733515799
-0.0347958602608676,0.0818049005764897
-0.0505979389724748,0.0465134971051108
-0.0414255997600201,0.0524521883336052
-0.0289857252967688,-0.0984140106174546
-0.0709197316379345,0.00604108934593125
0.0975506713459611,0.031378554855481
-0.0406413995256098,-0.0205143038555036
-0.0571447376226479,0.0399633239690393
-0.0577863418285657,0.0431618803169315
0.0950260676764149,0.0403171267515547
-0.0271065670592947,-0.027923266568265
-0.0517307288344427,-0.0326711506642466
-0.0465188587394635,-0.000362389519286053
-0.0419203368042064,0.0662505651939503
-0.0540143089170479,0.00742132304731332
0.0965497584616739,0.03505300001978
-0.0547792619590557,-0.0137093145049157
-0.0439382199954285,0.0634198412472229
-0.069660439010842,-0.0207143540330872
-0.0504078375615765,0.0567971601884336
-0.0721049537115058,0.0236466507628826
-0.0194236017214299,0.0856787222350444
-0.0503840363328692,0.0549919217501532
-0.0417874469073225,0.0756085246843534
-0.0420059573627115,0.0531743689964864
-0.0742249743518067,-0.0173802288166291
-0.0676221624450927,-0.0175599110352025
-0.0532129793895698,0.0744690580359397
-0.047829329915576,0.0701112386969941
-0.0271381034315921,-0.10321919586205
0.0973305732045088,0.0316436001178897
-0.0489029758259681,0.065777159271065
0.0953392949090248,0.0348798635445308
0.0975924252629804,0.0362371226242319
-0.0613194878617902,0.0559296884529907
-0.0532772409066112,0.0451432623731213
-0.02817948455687,-0.103870670912497
-0.0748025644853377,-0.0166941889872129
-0.0516666037580682,0.055262987368837
0.0984104229742194,0.0380152538947925
0.0957083440267487,0.0323379086842907
-0.0522578268000988,0.0547087006178628
-0.0300545388839461,-0.103288067651625
-0.00951773824498292,0.0840617401175334
-0.0445909726515628,0.0429958000896892
-0.0689259355432397,-0.0166219814495209
-0.0353038561669929,0.0588631347758109
-0.0516728747778957,0.0409845048033804
-0.0582746160264986,0.0607628009808634
-0.0440120065092612,0.0440624476402238
-0.0335501122326728,0.0750307105288142
-0.0556145882848253,0.0460735553341347
-0.0317519222020671,-0.100204904249831
-0.0274968791336327,-0.0352136821491656
-0.0311046855173266,-0.102848992053399
-0.0742547034440205,0.00207513704165313
-0.0293983525339311,-0.0994809222957374
-0.0168456448601218,0.0793492927152885
-0.0610401601513251,0.0552528963607594
-0.0412801291713317,0.0678722080689342
-0.0437503061637429,0.0443926199085196
-0.0493346154676497,0.0527487449443325
-0.0308080239797884,-0.101789165864878
0.0913029326848302,0.0427431591077361
-0.0519921502290757,0.051145485561031
-0.0382120361835024,-0.0341608437225129
-0.0282324263852861,-0.104721436214449
-0.0727560245599288,-0.0146842266011312
-0.0443680233239221,0.0419232796375419
-0.0306073888686852,-0.103105877446664
-0.0310315929109261,-0.104082373578949
-0.0368006045271246,-0.0382173711028833
-0.0327848556172865,-0.0276934274145181
0.0981919416643373,0.0312300363525174
-0.0709038528565079,-0.0135050904708639
-0.0428953477120046,0.0646004190153139
-0.0362591366822768,-0.0127891993264661
-0.0479394763049689,0.0415452696709562
0.0966790391444201,0.0348349358215249
-0.0396525309538149,-0.0167359754369864
-0.0746021535163202,0.0105194805216004
0.00981949028640947,0.077817809530599
0.00600280258405366,0.0881129440695947
0.0112457335216465,0.0778650276789797
-0.122590545189091,0.0390585452911537
-0.128977586814301,0.035813449830006
-0.120530260000712,0.0400343286560081
-0.126007859432197,0.0360920932281927
0.0149816311319963,0.0894472906109137
-0.0510054307768145,-0.0674550966879456
0.0108408012003426,0.0912450095069197
-0.121632755788744,0.0467131747326983
-0.0590597362371466,-0.0689572549757339
-0.11179565596351,0.0645801755842123
-0.0635862868261118,-0.0796428490479218
0.00755465761700756,0.0797181103666513
0.0805991785555766,-0.0285961206565716
0.00620833931304067,0.107099072641905
0.0270122965323947,0.0788816219558289
0.0149766223798485,0.091032626540765
-0.118480687778808,0.0512500460977288
0.00700407726974987,0.0837696574013001
0.011976308336007,0.0964223770396543
-0.0583242908006621,-0.0658710889525125
0.0801948667962708,-0.0287911412449962
0.0184341849971559,0.0956421238411156
-0.122873081909305,0.0488238782913161
-0.0589425607595345,-0.0700704986598285
-0.134443851818848,0.0111439217928784
0.0137402971739431,0.0907841745689036
0.00606379049133513,0.0835550182350091
-0.124153949208829,0.0361124760698257
0.0173483216748687,0.0999909202960063
0.00731130506317467,0.0831792811713448
-0.123314869132837,0.0423852213827381
0.0125655680712663,0.080582287477908
0.0843193657215244,-0.0246874338340625
-0.0084260102836986,0.0878231776502294
-0.120151006228038,0.0538504679903965
0.0198912848763043,0.0763181266651604
-0.054110590798927,-0.0695880290366789
-0.119293997493648,0.0615598394327283
-0.0535118572722746,-0.0697338040624316
-0.11660639753192,0.0554175583719801
-0.118227664032902,0.0516386605036505
-0.00649279858725821,0.0757269394844035
-0.00420775836897164,0.0937645029775999
-0.11857007756575,0.0474584896241404
